LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID32611,32611,83,298.0,280.10950764006793,1148.7976796830787,0.0,358.0,358,9.682058741875426,1,,2206.5529010238906,2029.0,1265.0,3578.0,646520.0,542.9602726140313,0.6779453249976255,3.2839243966961384,-0.07516215680435918,-0.3844579289929977,12.393509055765268,7.9373781883034535,2.1782926531220177,1.5614109296226282,294.5,71.06651884315475,0.7327656094599911,0.9188767550702028,4.141163644968943
ID32941,32941,83,303.0,280.2183333333333,1149.2622222222224,0.0,357.0,357,9.772050238058398,1,,2277.5880398671097,2102.0,1464.0,3737.0,685554.0,566.747483208479,0.6894392684897509,3.2799634218333424,-0.027500883831633294,-0.04534644234102851,12.413434223625137,7.793927307411515,-0.8688879592597087,1.5927059278344529,300.0,71.71275244350726,0.7330579961143673,0.904977375565611,4.1403376927587905
ID32622,32622,83,295.0,280.6039910061832,1148.8670601461495,0.0,359.0,359,9.714879374109282,1,,2142.123745819398,1979.0,1369.0,3517.0,640495.0,532.3129296808269,0.6805297416237578,3.259180725349612,0.24870804599255752,0.1227101855858723,12.093653955733721,8.026754171471458,-0.9514428289945261,1.5066680375881902,296.5,73.07459118405409,0.6977530972848244,0.8837555886736215,4.2437915675956654
ID32592,32592,82,293.0,100.67490062464509,1097.9917660420215,0.0,358.0,358,9.665606633571562,1,,2572.2745762711866,2524.0,943.0,4095.0,758821.0,728.8460004545858,0.719595555456364,2.953749794049623,0.27934548112651497,0.25672254701263214,10.92597894633969,9.319756257700071,0.19556231680724157,1.1723459974945742,293.5,72.87987300699037,0.6943888764693548,0.9229559748427671,4.254059445996058
ID32929,32929,82,297.0,100.8141891891892,1098.3434684684685,0.0,357.0,357,9.706684619910241,1,,2555.337837837838,2503.0,1221.0,4095.0,756380.0,728.1180389875243,0.7245754678355131,2.949021593925115,0.43081551527327633,0.2283046578611072,10.83596334086899,9.345018795507972,0.33239575211049277,1.1595443067570603,296.0,67.58277814893515,0.8143844903203213,0.9487179487179489,3.928169189780548
ID29449,29449,81,318.0,682.0961337513062,419.1081504702194,0.0,321.0,321,10.076748170547342,1,,2177.7125,2027.0,1172.0,4095.0,696868.0,606.7045924823584,0.6513674693587408,2.8316240831702495,-0.225163399109481,0.5376948621486454,11.806557236194681,9.851360923968093,-0.6057802429406649,1.1984696660001208,318.99999999999994,77.87330029737086,0.6610333728946517,0.9049645390070922,4.360067763991425
ID29385,29385,81,295.0,682.7320316921335,419.61771363893604,0.0,322.0,322,9.682058741875426,1,,2118.386440677966,2000.0,937.0,4021.0,624924.0,567.0360159222115,0.6339424375720529,2.8989292209578386,-0.1261492019250614,0.09129263003608579,10.849376410885892,9.192139624354732,-1.1602393459177585,1.180288469742157,294.5,69.97933341837907,0.7557106810336732,0.9145962732919255,4.0778115513289315
