LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID7937,7937,0,949.0,745.8505444327362,342.0785036880927,0.0,89.0,89,17.38033607236688,1,,2357.6181434599157,2058.0,748.0,4095.0,2235022.0,1077.6633046905656,0.7662452224907472,1.8981789164355984,0.3525842281451902,-0.013009174679255114,19.673547115447313,15.779269735888368,2.8924169673009326,1.2467970599869904,949.0,120.58290568561854,0.8201713352582284,0.9649211997966447,3.914286758235444
ID5122,5122,0,884.0,715.0759290699868,353.71694019996227,0.0,47.0,47,16.76981766279464,1,,2651.142212189616,2636.0,988.0,4095.0,2348912.0,964.9870173192207,0.8149618718473637,2.467239643212555,0.029933491200911093,-0.03479858764460774,19.146229970701647,14.991436607930687,2.570759203280198,1.2771444439536244,883.5000000000001,116.59384369146643,0.8167049323608943,0.960326086956522,3.9225848151266316
ID5634,5634,0,878.0,720.5739897552646,352.57588692847656,0.0,53.0,53,16.722297539885485,1,,2650.2517162471395,2532.0,1014.0,4095.0,2316320.0,982.0929252804606,0.8099691482458651,2.4152486180265536,0.18605954263451854,0.09625435042448095,18.764171596912238,15.32305932330211,2.7193408351749944,1.2245708380425804,878.5000000000001,112.89929532952846,0.8661022510488191,0.9685777287761853,3.809082230648911
ID5890,5890,0,879.0,722.9581914491108,350.6608021188044,0.0,55.0,55,16.74607445725474,1,,2618.2746878547105,2427.0,1004.0,4095.0,2306700.0,989.8428958939604,0.8070087046452497,2.3626364885977758,0.758373156063867,-0.04731249171969136,19.275877889968115,15.52498527292704,2.70830847126222,1.2416036183674841,880.9999999999999,114.56561739394392,0.8434846289154491,0.958650707290533,3.8598137212019186
ID6658,6658,0,886.0,737.0100243582536,344.36640434701144,0.0,71.0,71,16.82666466536021,1,,2503.165354330709,2212.0,1017.0,4095.0,2225314.0,1033.8557568662745,0.8009396746060039,2.153576114781913,0.02067257509092846,0.061708599633707645,18.92453255064963,15.173074519163993,-0.6702211841191985,1.2472444214748597,889.4999999999999,113.84756558712562,0.8623991493361284,0.973194748358862,3.8172514811420153
ID3587,3587,0,870.0,704.7657088122605,358.05632183908045,0.0,37.0,37,16.641201909113956,1,,2719.1237113402062,2547.0,1001.0,4095.0,2373795.0,917.373134892728,0.820156096139994,2.6711656896221356,0.24110454095492756,0.1489289828983925,22.229145929074118,13.568464883494212,2.5600705451101646,1.6382948343784614,870.0000000000001,135.64049236623788,0.5942242914950203,0.9119496855345914,4.598643374335151
ID9475,9475,0,955.0,759.3291536050157,333.3303726924417,0.0,115.0,115,17.453439806464733,1,,2304.290491118077,2083.0,845.0,4095.0,2205206.0,982.5739590395748,0.7522206058414758,2.0135314443932297,0.4254475241094467,-0.31374330645542936,21.42494174562024,15.057763572395578,2.490599381028319,1.4228501890478078,957.0,125.48437678434485,0.7637346341321339,0.9428571428571428,4.056333826727162
